layer_name,shape,num_params,min,max,mean,std,abs_mean,abs_max,pct_gt_1,pct_gt_5,pct_gt_10,model
mobilebert.encoder.layer.5.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.8874931,0.6385844,-0.77894264,0.451639,0.7874492,2.8874931,25.5859375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.5961591,0.6608709,-4.6371715e-06,0.07811429,0.060348,0.6608709,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.1.output.dense.bias,torch.Size([128]),128,-0.61462194,1.0622858,0.0043401625,0.2425994,0.19076219,1.0622858,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.47517666,0.94663304,0.0058436412,0.19025947,0.14589873,0.94663304,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.5237781,0.6109978,0.5599396,0.020084927,0.5599396,0.6109978,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.4832812,0.50996315,-0.00064898486,0.106740266,0.084380135,0.50996315,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-2.2362363,0.97777915,-0.7598953,0.43028596,0.7773261,2.2362363,27.1484375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.56016475,0.5747418,0.0001959416,0.093368545,0.07219856,0.5747418,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.2.output.dense.bias,torch.Size([128]),128,-0.70576596,0.77669877,-0.010350081,0.1810919,0.13426423,0.77669877,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.53809744,0.66132796,-0.005437908,0.122611694,0.08250159,0.66132796,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.5.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.44550082,0.5851644,0.50766027,0.02496729,0.50766027,0.5851644,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.self.query.weight,"torch.Size([128, 128])",16384,-1.025782,0.982252,9.685673e-05,0.17419909,0.13124934,1.025782,0.006103515625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.self.query.bias,torch.Size([128]),128,-3.4038897,3.7839167,-0.072804056,0.7491103,0.42306477,3.7839167,9.375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.9035649,0.93575376,0.0024362085,0.16243157,0.12230818,0.93575376,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.self.key.bias,torch.Size([128]),128,-13.714272,15.419429,-0.13491264,4.044477,2.845695,15.419429,71.875,14.0625,3.90625,MobileBERT
mobilebert.encoder.layer.6.attention.self.value.weight,"torch.Size([128, 512])",65536,-1.1114277,0.8383791,0.0011982974,0.16291367,0.12425065,1.1114277,0.00152587890625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.self.value.bias,torch.Size([128]),128,-1.5060966,1.3032917,0.0047670826,0.41051683,0.30747664,1.5060966,2.34375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.5301909,0.56343967,-0.00041730583,0.14574553,0.11568584,0.56343967,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.output.dense.bias,torch.Size([128]),128,-4.269268,2.846295,-0.0021574292,0.7666723,0.5038104,4.269268,8.59375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.output.LayerNorm.bias,torch.Size([128]),128,-4.3528757,2.9498816,-0.0004807748,0.8001731,0.5306326,4.3528757,9.375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.attention.output.LayerNorm.weight,torch.Size([128]),128,0.37138933,0.7529025,0.45136714,0.041034263,0.45136714,0.7529025,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.5767765,0.7719578,-0.00036534772,0.112403415,0.08879343,0.7719578,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.intermediate.dense.bias,torch.Size([512]),512,-2.4240823,0.30683935,-0.7642552,0.3536651,0.7660874,2.4240823,21.09375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.dense.weight,"torch.Size([128, 512])",65536,-0.6916089,0.72968227,6.144725e-05,0.108069114,0.08442039,0.72968227,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.dense.bias,torch.Size([128]),128,-0.5734597,0.4543855,-0.0023197166,0.14985445,0.11221272,0.5734597,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.LayerNorm.bias,torch.Size([128]),128,-0.24212107,0.15828389,-0.0013813144,0.05434413,0.037945304,0.24212107,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.LayerNorm.weight,torch.Size([128]),128,0.31593496,0.43598956,0.3819459,0.018530553,0.3819459,0.43598956,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-0.91702795,0.78946424,-0.00025307114,0.15113144,0.11154219,0.91702795,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.bottleneck.dense.bias,torch.Size([512]),512,-0.17319593,0.1470338,-0.00042329787,0.02817732,0.020954326,0.17319593,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.15940416,0.14462708,-0.00071828655,0.028729372,0.021449402,0.15940416,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.6917907,1.2489129,0.98042476,0.08674167,0.98042476,1.2489129,45.8984375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.74773866,0.7094554,0.0007562711,0.15394597,0.1211584,0.74773866,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.input.dense.bias,torch.Size([128]),128,-4.2776337,2.8214502,-0.0012746928,0.76177645,0.5002974,4.2776337,8.59375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-4.269268,2.846295,-0.0021574292,0.7666723,0.5038104,4.269268,8.59375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.825987,1.654576,1.2418191,0.15414168,1.2418191,1.654576,93.75,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-0.90504605,0.78932387,0.0003530008,0.12954377,0.10125701,0.90504605,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.attention.dense.bias,torch.Size([128]),128,-0.35876516,0.81291056,0.0027274676,0.16199978,0.109388635,0.81291056,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.21750256,0.56903905,0.0077624647,0.08577614,0.048970822,0.56903905,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.099635944,0.26640207,0.12743235,0.024538847,0.12743235,0.26640207,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.47328517,0.44225252,0.00017248571,0.09807705,0.077747524,0.47328517,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-2.3021421,0.81315243,-0.9309584,0.40595996,0.9381594,2.3021421,39.6484375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.4530017,0.5592199,0.00023766076,0.08051833,0.062702045,0.5592199,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.0.output.dense.bias,torch.Size([128]),128,-0.73696035,0.640051,-0.000986869,0.26109824,0.20870873,0.73696035,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.623352,0.52925825,-0.00031603454,0.22664571,0.1821735,0.623352,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.48075372,0.6514922,0.5378767,0.026844764,0.5378767,0.6514922,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.54319066,0.70709926,0.00019078652,0.11302951,0.089532584,0.70709926,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-3.342944,0.3852886,-0.7699621,0.43637088,0.7770297,3.342944,24.4140625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.80263513,0.5866212,0.00031293646,0.10013402,0.07712545,0.80263513,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.1.output.dense.bias,torch.Size([128]),128,-0.71379364,0.8195375,-0.0009221141,0.23030971,0.17663929,0.8195375,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.54226327,0.62890095,-4.0628947e-05,0.16753381,0.12565836,0.62890095,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.4177424,0.54017204,0.4738887,0.022673184,0.4738887,0.54017204,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.5670412,0.5690315,0.00037649617,0.11571856,0.091425925,0.5690315,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-2.8319187,0.5546288,-0.80278873,0.4740884,0.81529653,2.8319187,30.078125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.7118598,0.8451394,-0.0004129783,0.107071035,0.082771085,0.8451394,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.2.output.dense.bias,torch.Size([128]),128,-0.73043096,0.9679719,0.010826272,0.2213572,0.15606481,0.9679719,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.5227381,0.73072886,0.0074801743,0.14057808,0.08968541,0.73072886,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.6.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.35076234,0.51379895,0.44256684,0.023749676,0.44256684,0.51379895,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.self.query.weight,"torch.Size([128, 128])",16384,-1.0395554,1.0079861,0.0035398423,0.18421896,0.13743745,1.0395554,0.0244140625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.self.query.bias,torch.Size([128]),128,-2.2319505,3.9807525,0.17092429,0.7615793,0.43065116,3.9807525,12.5,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.84066767,0.7540154,-0.00014135719,0.15242283,0.11326425,0.84066767,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.self.key.bias,torch.Size([128]),128,-10.7578,11.215585,0.34573013,2.949346,2.1216002,11.215585,64.0625,10.15625,1.5625,MobileBERT
mobilebert.encoder.layer.7.attention.self.value.weight,"torch.Size([128, 512])",65536,-1.0136293,0.9463807,0.000324553,0.16259302,0.12283744,1.0136293,0.00152587890625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.self.value.bias,torch.Size([128]),128,-1.3746755,0.9701777,-0.0075120563,0.33436698,0.24327649,1.3746755,1.5625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.66204107,0.57660335,-0.00105454,0.14462814,0.11456363,0.66204107,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.output.dense.bias,torch.Size([128]),128,-5.0936737,2.5242953,-0.045552067,0.84378153,0.48634252,5.0936737,9.375,0.78125,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.output.LayerNorm.bias,torch.Size([128]),128,-5.1852427,2.5893042,-0.04963243,0.87129843,0.50761414,5.1852427,9.375,0.78125,0.0,MobileBERT
mobilebert.encoder.layer.7.attention.output.LayerNorm.weight,torch.Size([128]),128,0.3452233,0.8156011,0.44122887,0.053176563,0.44122887,0.8156011,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.66685754,0.67594963,-0.0023370145,0.11299893,0.089210555,0.67594963,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.intermediate.dense.bias,torch.Size([512]),512,-3.0984144,0.20096524,-0.74253625,0.36421362,0.7455764,3.0984144,19.53125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.dense.weight,"torch.Size([128, 512])",65536,-0.69294214,0.73481613,6.6322216e-05,0.109015524,0.08522014,0.73481613,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.dense.bias,torch.Size([128]),128,-0.55151826,0.65521467,-0.01246595,0.16271795,0.12263865,0.65521467,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.LayerNorm.bias,torch.Size([128]),128,-0.23771739,0.27152658,-0.0034991596,0.065516315,0.04573497,0.27152658,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.LayerNorm.weight,torch.Size([128]),128,0.3140081,0.42424986,0.38218608,0.019198835,0.38218608,0.42424986,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-0.91624266,0.9214824,0.0004898146,0.15431191,0.1145041,0.9214824,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.bottleneck.dense.bias,torch.Size([512]),512,-0.3656429,0.24185508,0.0022597248,0.04586843,0.031840608,0.3656429,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.3524602,0.2522804,0.002606051,0.04544009,0.031054145,0.3524602,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.60340226,1.2805262,0.97533035,0.119138256,0.97533035,1.2805262,49.21875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.65040994,0.66187173,5.475439e-05,0.15216298,0.119927555,0.66187173,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.input.dense.bias,torch.Size([128]),128,-5.061507,2.5365484,-0.04279082,0.83931637,0.48432577,5.061507,8.59375,0.78125,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-5.0936737,2.5242953,-0.045552067,0.84378153,0.48634252,5.0936737,9.375,0.78125,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.7331682,1.6232022,1.1457083,0.1611583,1.1457083,1.6232022,82.8125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-1.1225328,0.9651062,-4.366944e-05,0.12725931,0.09800353,1.1225328,0.0030517578125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.attention.dense.bias,torch.Size([128]),128,-0.4327719,0.40922973,0.0167984,0.15955734,0.12750494,0.4327719,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.15750377,0.16125406,2.1068496e-05,0.042858347,0.031051066,0.16125406,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.06657203,0.29076055,0.09512816,0.03637756,0.09512816,0.29076055,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.4755913,0.39633882,0.0013458699,0.096345805,0.07639673,0.4755913,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-3.0080037,0.21933517,-0.9493848,0.45316023,0.95117086,3.0080037,40.0390625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.610868,0.4988771,-0.00021705349,0.07993209,0.061910365,0.610868,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.0.output.dense.bias,torch.Size([128]),128,-0.87436,0.8025958,0.019059082,0.3106588,0.24932614,0.87436,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.74981934,0.6850923,0.016828138,0.27647182,0.22424367,0.74981934,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.47663805,0.63048524,0.53441024,0.031886358,0.53441024,0.63048524,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.54145515,0.5022067,0.00022943376,0.10960104,0.086526126,0.54145515,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.7876318,0.59926057,-0.6983192,0.46900415,0.7163565,2.7876318,21.875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.85982364,0.80845773,0.0001050414,0.1008287,0.07693607,0.85982364,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.1.output.dense.bias,torch.Size([128]),128,-0.6550958,1.0797973,-0.011561266,0.25383717,0.19191745,1.0797973,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.4953456,0.89342856,-0.010497486,0.19463675,0.14512976,0.89342856,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.40602702,0.54369634,0.4653663,0.026613072,0.4653663,0.54369634,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.56473947,0.6419344,0.00021174748,0.11709507,0.092307314,0.6419344,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-2.2841043,1.095054,-0.76389074,0.48954713,0.78626823,2.2841043,30.859375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-1.0289415,0.98612946,0.00034504937,0.113035984,0.08682105,1.0289415,0.00152587890625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.2.output.dense.bias,torch.Size([128]),128,-0.6622924,1.5025911,-0.0067194942,0.25416154,0.17086259,1.5025911,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.4807653,1.2565713,-0.00062975474,0.17957583,0.108544216,1.2565713,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.7.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.35761943,0.532003,0.431259,0.0216021,0.431259,0.532003,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.self.query.weight,"torch.Size([128, 128])",16384,-0.58319354,0.65016896,0.0019861537,0.1426678,0.11063418,0.65016896,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.self.query.bias,torch.Size([128]),128,-2.685843,2.0942647,-0.05195814,0.676841,0.41694254,2.685843,12.5,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.44114915,0.46780697,0.00057168386,0.10453014,0.08102314,0.46780697,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.self.key.bias,torch.Size([128]),128,-14.296442,10.377103,-0.1600802,4.147904,3.016138,14.296442,74.21875,20.3125,3.125,MobileBERT
mobilebert.encoder.layer.8.attention.self.value.weight,"torch.Size([128, 512])",65536,-0.936662,0.96084166,0.00037048472,0.16700123,0.122826144,0.96084166,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.self.value.bias,torch.Size([128]),128,-0.7478391,0.81903416,0.001406325,0.32762888,0.25182134,0.81903416,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.57528406,0.6153424,-0.00035352173,0.14778796,0.11804816,0.6153424,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.output.dense.bias,torch.Size([128]),128,-2.6013618,2.8311021,0.020168744,0.7469689,0.5375405,2.8311021,15.625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.output.LayerNorm.bias,torch.Size([128]),128,-2.6827114,2.9270425,0.023687104,0.7832625,0.56540304,2.9270425,16.40625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.attention.output.LayerNorm.weight,torch.Size([128]),128,0.3395756,0.63157374,0.42605835,0.037069272,0.42605835,0.63157374,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.6026435,0.6159301,-0.0030502263,0.10503944,0.08278822,0.6159301,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.intermediate.dense.bias,torch.Size([512]),512,-2.4745831,0.23748063,-0.7810923,0.392438,0.7835314,2.4745831,24.8046875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.dense.weight,"torch.Size([128, 512])",65536,-0.89608544,0.72993475,0.00022816622,0.10612851,0.08219354,0.89608544,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.dense.bias,torch.Size([128]),128,-0.4853041,0.3269877,-0.010006214,0.14702001,0.11578557,0.4853041,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.LayerNorm.bias,torch.Size([128]),128,-0.28713495,0.19179377,-0.005558967,0.07540716,0.05746638,0.28713495,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.LayerNorm.weight,torch.Size([128]),128,0.37585282,0.5035678,0.44339633,0.022403993,0.44339633,0.5035678,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-1.5417453,1.4708127,-0.00159485,0.16092919,0.11387196,1.5417453,0.0274658203125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.bottleneck.dense.bias,torch.Size([512]),512,-0.40753466,0.25150833,-0.00076728116,0.04388207,0.02893272,0.40753466,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.41856292,0.24932486,-0.00020595489,0.04392537,0.029242575,0.41856292,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.040586248,1.0332842,0.86103904,0.11474614,0.86103904,1.0332842,2.734375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.65424615,0.67114097,-4.0646086e-05,0.14772539,0.1161369,0.67114097,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.input.dense.bias,torch.Size([128]),128,-2.548103,2.8161294,0.019017417,0.7405212,0.5330487,2.8161294,15.625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-2.6013618,2.8311021,0.020168744,0.7469689,0.5375405,2.8311021,15.625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.5922863,1.3475312,0.9566159,0.13622092,0.9566159,1.3475312,35.15625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-1.4429015,1.7136692,0.00021651856,0.12579502,0.09424506,1.7136692,0.018310546875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.attention.dense.bias,torch.Size([128]),128,-0.3989242,0.46994004,-0.0034748628,0.14734218,0.109533146,0.46994004,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.31180346,0.26493213,0.004879916,0.08504764,0.05167578,0.31180346,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.05728429,0.3258064,0.091100805,0.040352978,0.091100805,0.3258064,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.43639985,0.3970163,-0.0012037826,0.09042774,0.071412,0.43639985,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-3.0839884,0.6908817,-1.0182025,0.504441,1.0227398,3.0839884,48.828125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.5100244,0.5697904,0.0011511348,0.07377801,0.05702519,0.5697904,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.0.output.dense.bias,torch.Size([128]),128,-1.0563675,0.88197213,-0.037879054,0.3578802,0.28747463,1.0563675,0.78125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.94044995,0.78651404,-0.030759426,0.3144867,0.24984816,0.94044995,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.47986564,0.64117503,0.5522473,0.025198728,0.5522473,0.64117503,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.55132914,0.6026481,-0.0022261338,0.1042357,0.08212178,0.6026481,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-3.2638729,0.9550565,-0.76115113,0.5325044,0.7883669,3.2638729,27.734375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.8.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.6731609,0.7200326,0.0018392795,0.09211325,0.07034156,0.7200326,0.0,0.0,0.0,MobileBERT
