step,epoch,loss,analog_lr,classifier_lr,ln_lr,f1,em,f1_c_only,em_c_only,wall_time_s
6440,4,0.839692,5.624295e-03,1.054555e-03,1.054555e-03,,,,,13248.3
6460,4,0.798655,5.589588e-03,1.048048e-03,1.048048e-03,,,,,13286.0
6480,4,0.678282,5.554881e-03,1.041540e-03,1.041540e-03,,,,,13323.5
6500,4,0.695987,5.520174e-03,1.035033e-03,1.035033e-03,,,,,13361.0
6520,4,0.551071,5.485466e-03,1.028525e-03,1.028525e-03,,,,,13398.5
6540,4,2.115275,5.450759e-03,1.022017e-03,1.022017e-03,,,,,13436.1
6560,4,1.213667,5.416052e-03,1.015510e-03,1.015510e-03,,,,,13473.6
6580,4,1.601012,5.381345e-03,1.009002e-03,1.009002e-03,,,,,13511.1
6600,4,0.869070,5.346638e-03,1.002495e-03,1.002495e-03,,,,,13548.5
6620,4,0.773063,5.311931e-03,9.959870e-04,9.959870e-04,,,,,13585.9
6640,4,1.220107,5.277223e-03,9.894794e-04,9.894794e-04,,,,,13623.6
6660,4,0.845506,5.242516e-03,9.829718e-04,9.829718e-04,,,,,13661.1
6680,4,1.113847,5.207809e-03,9.764642e-04,9.764642e-04,,,,,13698.8
6700,4,1.162133,5.173102e-03,9.699566e-04,9.699566e-04,,,,,13736.3
6720,4,0.986589,5.138395e-03,9.634490e-04,9.634490e-04,,,,,13773.8
6740,4,1.115868,5.103688e-03,9.569414e-04,9.569414e-04,,,,,13811.1
6760,4,1.047438,5.068980e-03,9.504338e-04,9.504338e-04,,,,,13848.6
6780,4,1.003102,5.034273e-03,9.439262e-04,9.439262e-04,,,,,13886.1
6800,4,0.727183,4.999566e-03,9.374187e-04,9.374187e-04,,,,,13923.6
6820,4,0.531303,4.964859e-03,9.309111e-04,9.309111e-04,,,,,13961.2
6840,4,1.038675,4.930152e-03,9.244035e-04,9.244035e-04,,,,,13998.8
6860,4,0.888669,4.895445e-03,9.178959e-04,9.178959e-04,,,,,14036.2
6880,4,0.877439,4.860738e-03,9.113883e-04,9.113883e-04,,,,,14073.6
6900,4,0.439596,4.826030e-03,9.048807e-04,9.048807e-04,,,,,14111.3
6920,4,0.835943,4.791323e-03,8.983731e-04,8.983731e-04,,,,,14148.9
6940,4,0.983815,4.756616e-03,8.918655e-04,8.918655e-04,,,,,14186.2
6960,4,0.841375,4.721909e-03,8.853579e-04,8.853579e-04,,,,,14223.6
6980,4,0.863813,4.687202e-03,8.788503e-04,8.788503e-04,,,,,14260.9
7000,4,0.388229,4.652495e-03,8.723427e-04,8.723427e-04,,,,,14298.7
7020,4,1.146094,4.617787e-03,8.658351e-04,8.658351e-04,,,,,14336.4
7040,4,1.098809,4.583080e-03,8.593275e-04,8.593275e-04,,,,,14374.2
7060,4,0.997017,4.548373e-03,8.528200e-04,8.528200e-04,,,,,14411.8
7080,4,0.738197,4.513666e-03,8.463124e-04,8.463124e-04,,,,,14449.7
7100,4,0.808956,4.478959e-03,8.398048e-04,8.398048e-04,,,,,14487.7
7120,4,1.036612,4.444252e-03,8.332972e-04,8.332972e-04,,,,,14525.5
7140,4,0.782774,4.409544e-03,8.267896e-04,8.267896e-04,,,,,14563.4
7160,4,0.573916,4.374837e-03,8.202820e-04,8.202820e-04,,,,,14601.2
7180,4,0.813110,4.340130e-03,8.137744e-04,8.137744e-04,,,,,14639.0
7200,4,0.908416,4.305423e-03,8.072668e-04,8.072668e-04,,,,,14676.6
7220,4,0.479081,4.270716e-03,8.007592e-04,8.007592e-04,,,,,14714.2
7240,4,0.880215,4.236009e-03,7.942516e-04,7.942516e-04,,,,,14751.9
7260,4,0.795208,4.201302e-03,7.877440e-04,7.877440e-04,,,,,14789.4
7280,4,0.462080,4.166594e-03,7.812364e-04,7.812364e-04,,,,,14827.1
7300,4,0.588064,4.131887e-03,7.747289e-04,7.747289e-04,,,,,14864.7
7320,4,0.524211,4.097180e-03,7.682213e-04,7.682213e-04,,,,,14902.2
7340,4,1.004930,4.062473e-03,7.617137e-04,7.617137e-04,,,,,14939.8
7360,4,0.704754,4.027766e-03,7.552061e-04,7.552061e-04,,,,,14977.4
7376,4,0.940433,4.000000e-03,7.500000e-04,7.500000e-04,86.22,78.14,64.97,53.33,15391.5
7380,5,0.575803,3.993059e-03,7.486985e-04,7.486985e-04,,,,,15398.9
7400,5,0.934364,3.958351e-03,7.421909e-04,7.421909e-04,,,,,15436.9
7420,5,0.597025,3.923644e-03,7.356833e-04,7.356833e-04,,,,,15474.7
7440,5,0.802087,3.888937e-03,7.291757e-04,7.291757e-04,,,,,15512.2
7460,5,0.833323,3.854230e-03,7.226681e-04,7.226681e-04,,,,,15549.7
7480,5,1.023592,3.819523e-03,7.161605e-04,7.161605e-04,,,,,15587.3
7500,5,0.804141,3.784816e-03,7.096529e-04,7.096529e-04,,,,,15624.8
7520,5,0.810727,3.750108e-03,7.031453e-04,7.031453e-04,,,,,15662.4
7540,5,1.133721,3.715401e-03,6.966377e-04,6.966377e-04,,,,,15699.9
7560,5,0.966747,3.680694e-03,6.901302e-04,6.901302e-04,,,,,15737.5
7580,5,0.742506,3.645987e-03,6.836226e-04,6.836226e-04,,,,,15775.1
7600,5,1.093007,3.611280e-03,6.771150e-04,6.771150e-04,,,,,15813.0
7620,5,0.882509,3.576573e-03,6.706074e-04,6.706074e-04,,,,,15850.5
7640,5,0.624750,3.541866e-03,6.640998e-04,6.640998e-04,,,,,15887.8
7660,5,0.650668,3.507158e-03,6.575922e-04,6.575922e-04,,,,,15925.0
7680,5,1.096593,3.472451e-03,6.510846e-04,6.510846e-04,,,,,15962.1
7700,5,0.420884,3.437744e-03,6.445770e-04,6.445770e-04,,,,,15999.3
7720,5,1.207554,3.403037e-03,6.380694e-04,6.380694e-04,,,,,16036.5
7740,5,0.532032,3.368330e-03,6.315618e-04,6.315618e-04,,,,,16073.8
7760,5,1.230776,3.333623e-03,6.250542e-04,6.250542e-04,,,,,16111.2
7780,5,0.958234,3.298915e-03,6.185466e-04,6.185466e-04,,,,,16148.6
7800,5,1.019917,3.264208e-03,6.120390e-04,6.120390e-04,,,,,16185.9
7820,5,0.913332,3.229501e-03,6.055315e-04,6.055315e-04,,,,,16223.1
7840,5,0.743096,3.194794e-03,5.990239e-04,5.990239e-04,,,,,16260.6
7860,5,0.662157,3.160087e-03,5.925163e-04,5.925163e-04,,,,,16297.9
7880,5,0.596731,3.125380e-03,5.860087e-04,5.860087e-04,,,,,16335.3
7900,5,0.278555,3.090672e-03,5.795011e-04,5.795011e-04,,,,,16372.7
7920,5,0.713681,3.055965e-03,5.729935e-04,5.729935e-04,,,,,16410.2
7940,5,0.750560,3.021258e-03,5.664859e-04,5.664859e-04,,,,,16447.4
7960,5,0.529489,2.986551e-03,5.599783e-04,5.599783e-04,,,,,16484.8
7980,5,1.095362,2.951844e-03,5.534707e-04,5.534707e-04,,,,,16522.4
8000,5,1.024649,2.917137e-03,5.469631e-04,5.469631e-04,,,,,16560.0
8020,5,0.502541,2.882430e-03,5.404555e-04,5.404555e-04,,,,,16597.5
8040,5,0.790770,2.847722e-03,5.339479e-04,5.339479e-04,,,,,16634.9
8060,5,0.846990,2.813015e-03,5.274403e-04,5.274403e-04,,,,,16672.5
8080,5,0.653826,2.778308e-03,5.209328e-04,5.209328e-04,,,,,16710.0
8100,5,1.682340,2.743601e-03,5.144252e-04,5.144252e-04,,,,,16747.3
8120,5,1.883784,2.708894e-03,5.079176e-04,5.079176e-04,,,,,16784.7
8140,5,0.893817,2.674187e-03,5.014100e-04,5.014100e-04,,,,,16822.4
8160,5,0.672756,2.639479e-03,4.949024e-04,4.949024e-04,,,,,16859.9
8180,5,0.390186,2.604772e-03,4.883948e-04,4.883948e-04,,,,,16897.3
8200,5,0.879958,2.570065e-03,4.818872e-04,4.818872e-04,,,,,16934.9
8220,5,1.163393,2.535358e-03,4.753796e-04,4.753796e-04,,,,,16972.3
8240,5,0.690934,2.500651e-03,4.688720e-04,4.688720e-04,,,,,17009.8
8260,5,0.661368,2.465944e-03,4.623644e-04,4.623644e-04,,,,,17047.2
8280,5,0.868134,2.431236e-03,4.558568e-04,4.558568e-04,,,,,17084.6
8300,5,0.819715,2.396529e-03,4.493492e-04,4.493492e-04,,,,,17122.3
8320,5,1.190122,2.361822e-03,4.428416e-04,4.428416e-04,,,,,17159.9
8340,5,1.114383,2.327115e-03,4.363341e-04,4.363341e-04,,,,,17197.5
8360,5,0.556251,2.292408e-03,4.298265e-04,4.298265e-04,,,,,17234.9
8380,5,0.823446,2.257701e-03,4.233189e-04,4.233189e-04,,,,,17272.4
8400,5,0.648330,2.222993e-03,4.168113e-04,4.168113e-04,,,,,17309.8
8420,5,0.504596,2.188286e-03,4.103037e-04,4.103037e-04,,,,,17347.1
8440,5,0.750261,2.153579e-03,4.037961e-04,4.037961e-04,,,,,17384.4
8460,5,1.240025,2.118872e-03,3.972885e-04,3.972885e-04,,,,,17421.9
8480,5,0.647945,2.084165e-03,3.907809e-04,3.907809e-04,,,,,17459.3
8500,5,0.706566,2.049458e-03,3.842733e-04,3.842733e-04,,,,,17496.8
8520,5,1.188436,2.014751e-03,3.777657e-04,3.777657e-04,,,,,17534.5
8540,5,1.009382,1.980043e-03,3.712581e-04,3.712581e-04,,,,,17572.0
8560,5,1.167335,1.945336e-03,3.647505e-04,3.647505e-04,,,,,17609.6
8580,5,0.840834,1.910629e-03,3.582430e-04,3.582430e-04,,,,,17646.9
8600,5,1.319453,1.875922e-03,3.517354e-04,3.517354e-04,,,,,17684.2
8620,5,1.235421,1.841215e-03,3.452278e-04,3.452278e-04,,,,,17721.5
8640,5,1.645798,1.806508e-03,3.387202e-04,3.387202e-04,,,,,17758.9
8660,5,0.595420,1.771800e-03,3.322126e-04,3.322126e-04,,,,,17796.3
8680,5,1.597095,1.737093e-03,3.257050e-04,3.257050e-04,,,,,17833.8
8700,5,0.377619,1.702386e-03,3.191974e-04,3.191974e-04,,,,,17871.5
8720,5,0.732568,1.667679e-03,3.126898e-04,3.126898e-04,,,,,17909.2
8740,5,0.841471,1.632972e-03,3.061822e-04,3.061822e-04,,,,,17947.0
8760,5,0.877231,1.598265e-03,2.996746e-04,2.996746e-04,,,,,17985.3
8780,5,0.859299,1.563557e-03,2.931670e-04,2.931670e-04,,,,,18023.2
8800,5,1.032556,1.528850e-03,2.866594e-04,2.866594e-04,,,,,18061.0
8820,5,0.705161,1.494143e-03,2.801518e-04,2.801518e-04,,,,,18098.8
8840,5,0.672044,1.459436e-03,2.736443e-04,2.736443e-04,,,,,18136.6
8860,5,0.621303,1.424729e-03,2.671367e-04,2.671367e-04,,,,,18174.5
8880,5,0.749293,1.390022e-03,2.606291e-04,2.606291e-04,,,,,18212.1
8900,5,0.946829,1.355315e-03,2.541215e-04,2.541215e-04,,,,,18249.5
8920,5,0.997914,1.320607e-03,2.476139e-04,2.476139e-04,,,,,18286.8
8940,5,0.633669,1.285900e-03,2.411063e-04,2.411063e-04,,,,,18324.2
8960,5,0.561506,1.251193e-03,2.345987e-04,2.345987e-04,,,,,18361.5
8980,5,0.828878,1.216486e-03,2.280911e-04,2.280911e-04,,,,,18398.9
9000,5,0.941825,1.181779e-03,2.215835e-04,2.215835e-04,,,,,18436.4
9020,5,0.691893,1.147072e-03,2.150759e-04,2.150759e-04,,,,,18473.9
9040,5,0.984029,1.112364e-03,2.085683e-04,2.085683e-04,,,,,18511.2
9060,5,1.409885,1.077657e-03,2.020607e-04,2.020607e-04,,,,,18548.6
9080,5,0.991091,1.042950e-03,1.955531e-04,1.955531e-04,,,,,18586.1
9100,5,0.857607,1.008243e-03,1.890456e-04,1.890456e-04,,,,,18623.5
9120,5,1.743114,9.735358e-04,1.825380e-04,1.825380e-04,,,,,18661.0
9140,5,0.900111,9.388286e-04,1.760304e-04,1.760304e-04,,,,,18698.6
9160,5,0.753432,9.041215e-04,1.695228e-04,1.695228e-04,,,,,18736.2
9180,5,0.711358,8.694143e-04,1.630152e-04,1.630152e-04,,,,,18773.7
9200,5,1.037767,8.347072e-04,1.565076e-04,1.565076e-04,,,,,18811.2
9220,5,0.612217,8.000000e-04,1.500000e-04,1.500000e-04,,,,,18848.9
9220,5,0.864709,8.000000e-04,1.500000e-04,1.500000e-04,86.54,78.32,71.29,60.28,19237.4
