step,epoch,loss,analog_lr,classifier_lr,ln_lr,f1,em,f1_c_only,em_c_only,wall_time_s
6440,4,0.909554,5.624295e-03,1.054555e-03,1.054555e-03,,,,,13305.1
6460,4,0.684611,5.589588e-03,1.048048e-03,1.048048e-03,,,,,13342.9
6480,4,0.695854,5.554881e-03,1.041540e-03,1.041540e-03,,,,,13380.9
6500,4,1.000473,5.520174e-03,1.035033e-03,1.035033e-03,,,,,13418.6
6520,4,0.545167,5.485466e-03,1.028525e-03,1.028525e-03,,,,,13456.3
6540,4,1.870416,5.450759e-03,1.022017e-03,1.022017e-03,,,,,13494.0
6560,4,1.372152,5.416052e-03,1.015510e-03,1.015510e-03,,,,,13532.0
6580,4,1.464038,5.381345e-03,1.009002e-03,1.009002e-03,,,,,13569.9
6600,4,0.720507,5.346638e-03,1.002495e-03,1.002495e-03,,,,,13607.8
6620,4,0.720603,5.311931e-03,9.959870e-04,9.959870e-04,,,,,13645.9
6640,4,0.835583,5.277223e-03,9.894794e-04,9.894794e-04,,,,,13683.8
6660,4,1.022596,5.242516e-03,9.829718e-04,9.829718e-04,,,,,13722.0
6680,4,1.013146,5.207809e-03,9.764642e-04,9.764642e-04,,,,,13759.9
6700,4,1.088751,5.173102e-03,9.699566e-04,9.699566e-04,,,,,13798.1
6720,4,1.131531,5.138395e-03,9.634490e-04,9.634490e-04,,,,,13836.3
6740,4,1.339162,5.103688e-03,9.569414e-04,9.569414e-04,,,,,13874.4
6760,4,1.286871,5.068980e-03,9.504338e-04,9.504338e-04,,,,,13912.5
6780,4,1.146733,5.034273e-03,9.439262e-04,9.439262e-04,,,,,13950.6
6800,4,0.713256,4.999566e-03,9.374187e-04,9.374187e-04,,,,,13988.7
6820,4,0.394048,4.964859e-03,9.309111e-04,9.309111e-04,,,,,14026.9
6840,4,1.199649,4.930152e-03,9.244035e-04,9.244035e-04,,,,,14064.9
6860,4,1.054135,4.895445e-03,9.178959e-04,9.178959e-04,,,,,14102.5
6880,4,0.847338,4.860738e-03,9.113883e-04,9.113883e-04,,,,,14140.3
6900,4,0.429897,4.826030e-03,9.048807e-04,9.048807e-04,,,,,14178.2
6920,4,0.998542,4.791323e-03,8.983731e-04,8.983731e-04,,,,,14216.0
6940,4,0.976015,4.756616e-03,8.918655e-04,8.918655e-04,,,,,14254.0
6960,4,1.154753,4.721909e-03,8.853579e-04,8.853579e-04,,,,,14291.7
6980,4,1.042667,4.687202e-03,8.788503e-04,8.788503e-04,,,,,14329.4
7000,4,0.344706,4.652495e-03,8.723427e-04,8.723427e-04,,,,,14367.2
7020,4,1.022094,4.617787e-03,8.658351e-04,8.658351e-04,,,,,14405.0
7040,4,1.044796,4.583080e-03,8.593275e-04,8.593275e-04,,,,,14442.8
7060,4,0.990681,4.548373e-03,8.528200e-04,8.528200e-04,,,,,14480.5
7080,4,1.196504,4.513666e-03,8.463124e-04,8.463124e-04,,,,,14518.3
7100,4,1.011007,4.478959e-03,8.398048e-04,8.398048e-04,,,,,14556.1
7120,4,1.183430,4.444252e-03,8.332972e-04,8.332972e-04,,,,,14594.0
7140,4,0.848303,4.409544e-03,8.267896e-04,8.267896e-04,,,,,14631.7
7160,4,0.675053,4.374837e-03,8.202820e-04,8.202820e-04,,,,,14669.9
7180,4,0.919499,4.340130e-03,8.137744e-04,8.137744e-04,,,,,14708.0
7200,4,0.900011,4.305423e-03,8.072668e-04,8.072668e-04,,,,,14745.8
7220,4,0.390750,4.270716e-03,8.007592e-04,8.007592e-04,,,,,14783.6
7240,4,0.956501,4.236009e-03,7.942516e-04,7.942516e-04,,,,,14821.5
7260,4,0.716689,4.201302e-03,7.877440e-04,7.877440e-04,,,,,14859.2
7280,4,0.640834,4.166594e-03,7.812364e-04,7.812364e-04,,,,,14896.9
7300,4,0.470248,4.131887e-03,7.747289e-04,7.747289e-04,,,,,14934.5
7320,4,0.677419,4.097180e-03,7.682213e-04,7.682213e-04,,,,,14972.2
7340,4,1.092287,4.062473e-03,7.617137e-04,7.617137e-04,,,,,15010.0
7360,4,0.911291,4.027766e-03,7.552061e-04,7.552061e-04,,,,,15047.6
7376,4,0.959077,4.000000e-03,7.500000e-04,7.500000e-04,84.68,76.17,83.75,74.89,15470.3
7380,5,0.606472,3.993059e-03,7.486985e-04,7.486985e-04,,,,,15478.3
7400,5,0.754373,3.958351e-03,7.421909e-04,7.421909e-04,,,,,15516.1
7420,5,0.682065,3.923644e-03,7.356833e-04,7.356833e-04,,,,,15553.9
7440,5,0.992392,3.888937e-03,7.291757e-04,7.291757e-04,,,,,15591.6
7460,5,1.262227,3.854230e-03,7.226681e-04,7.226681e-04,,,,,15629.2
7480,5,1.416441,3.819523e-03,7.161605e-04,7.161605e-04,,,,,15666.9
7500,5,0.834597,3.784816e-03,7.096529e-04,7.096529e-04,,,,,15704.5
7520,5,0.540350,3.750108e-03,7.031453e-04,7.031453e-04,,,,,15742.3
7540,5,0.963487,3.715401e-03,6.966377e-04,6.966377e-04,,,,,15779.9
7560,5,1.200774,3.680694e-03,6.901302e-04,6.901302e-04,,,,,15817.8
7580,5,0.652962,3.645987e-03,6.836226e-04,6.836226e-04,,,,,15855.7
7600,5,0.830856,3.611280e-03,6.771150e-04,6.771150e-04,,,,,15893.5
7620,5,0.812309,3.576573e-03,6.706074e-04,6.706074e-04,,,,,15931.5
7640,5,0.611997,3.541866e-03,6.640998e-04,6.640998e-04,,,,,15969.3
7660,5,0.674803,3.507158e-03,6.575922e-04,6.575922e-04,,,,,16007.2
7680,5,1.191408,3.472451e-03,6.510846e-04,6.510846e-04,,,,,16044.9
7700,5,0.594916,3.437744e-03,6.445770e-04,6.445770e-04,,,,,16082.8
7720,5,1.497054,3.403037e-03,6.380694e-04,6.380694e-04,,,,,16120.5
7740,5,0.695346,3.368330e-03,6.315618e-04,6.315618e-04,,,,,16158.4
7760,5,0.965698,3.333623e-03,6.250542e-04,6.250542e-04,,,,,16196.1
7780,5,1.195502,3.298915e-03,6.185466e-04,6.185466e-04,,,,,16233.8
7800,5,1.475551,3.264208e-03,6.120390e-04,6.120390e-04,,,,,16271.3
7820,5,1.391350,3.229501e-03,6.055315e-04,6.055315e-04,,,,,16308.9
7840,5,0.887128,3.194794e-03,5.990239e-04,5.990239e-04,,,,,16346.6
7860,5,0.882895,3.160087e-03,5.925163e-04,5.925163e-04,,,,,16384.3
7880,5,0.869425,3.125380e-03,5.860087e-04,5.860087e-04,,,,,16422.1
7900,5,0.289913,3.090672e-03,5.795011e-04,5.795011e-04,,,,,16460.0
7920,5,1.042114,3.055965e-03,5.729935e-04,5.729935e-04,,,,,16498.0
7940,5,0.706672,3.021258e-03,5.664859e-04,5.664859e-04,,,,,16536.0
7960,5,0.656731,2.986551e-03,5.599783e-04,5.599783e-04,,,,,16573.9
7980,5,1.256211,2.951844e-03,5.534707e-04,5.534707e-04,,,,,16611.8
8000,5,1.293343,2.917137e-03,5.469631e-04,5.469631e-04,,,,,16649.7
8020,5,0.682278,2.882430e-03,5.404555e-04,5.404555e-04,,,,,16687.8
8040,5,0.695924,2.847722e-03,5.339479e-04,5.339479e-04,,,,,16725.7
8060,5,1.043082,2.813015e-03,5.274403e-04,5.274403e-04,,,,,16763.5
8080,5,0.608978,2.778308e-03,5.209328e-04,5.209328e-04,,,,,16801.5
8100,5,1.174644,2.743601e-03,5.144252e-04,5.144252e-04,,,,,16839.5
8120,5,1.809009,2.708894e-03,5.079176e-04,5.079176e-04,,,,,16877.2
8140,5,1.090646,2.674187e-03,5.014100e-04,5.014100e-04,,,,,16915.0
8160,5,0.742956,2.639479e-03,4.949024e-04,4.949024e-04,,,,,16953.0
8180,5,0.477223,2.604772e-03,4.883948e-04,4.883948e-04,,,,,16990.8
8200,5,1.322806,2.570065e-03,4.818872e-04,4.818872e-04,,,,,17028.7
8220,5,1.400111,2.535358e-03,4.753796e-04,4.753796e-04,,,,,17066.6
8240,5,0.567080,2.500651e-03,4.688720e-04,4.688720e-04,,,,,17104.4
8260,5,0.756885,2.465944e-03,4.623644e-04,4.623644e-04,,,,,17142.4
8280,5,0.895095,2.431236e-03,4.558568e-04,4.558568e-04,,,,,17180.2
8300,5,0.755072,2.396529e-03,4.493492e-04,4.493492e-04,,,,,17218.1
8320,5,1.306821,2.361822e-03,4.428416e-04,4.428416e-04,,,,,17256.1
8340,5,1.259760,2.327115e-03,4.363341e-04,4.363341e-04,,,,,17293.9
8360,5,0.715343,2.292408e-03,4.298265e-04,4.298265e-04,,,,,17331.7
8380,5,1.238133,2.257701e-03,4.233189e-04,4.233189e-04,,,,,17369.4
8400,5,0.862780,2.222993e-03,4.168113e-04,4.168113e-04,,,,,17407.1
8420,5,0.518099,2.188286e-03,4.103037e-04,4.103037e-04,,,,,17444.8
8440,5,0.592563,2.153579e-03,4.037961e-04,4.037961e-04,,,,,17482.4
8460,5,0.914363,2.118872e-03,3.972885e-04,3.972885e-04,,,,,17520.1
8480,5,0.676311,2.084165e-03,3.907809e-04,3.907809e-04,,,,,17557.8
8500,5,1.095642,2.049458e-03,3.842733e-04,3.842733e-04,,,,,17595.5
8520,5,1.199329,2.014751e-03,3.777657e-04,3.777657e-04,,,,,17633.1
8540,5,1.104202,1.980043e-03,3.712581e-04,3.712581e-04,,,,,17670.7
8560,5,1.184860,1.945336e-03,3.647505e-04,3.647505e-04,,,,,17708.7
8580,5,0.958095,1.910629e-03,3.582430e-04,3.582430e-04,,,,,17746.4
8600,5,1.330955,1.875922e-03,3.517354e-04,3.517354e-04,,,,,17784.1
8620,5,1.088507,1.841215e-03,3.452278e-04,3.452278e-04,,,,,17821.8
8640,5,1.825971,1.806508e-03,3.387202e-04,3.387202e-04,,,,,17859.6
8660,5,0.538255,1.771800e-03,3.322126e-04,3.322126e-04,,,,,17897.3
8680,5,1.434333,1.737093e-03,3.257050e-04,3.257050e-04,,,,,17935.2
8700,5,0.563689,1.702386e-03,3.191974e-04,3.191974e-04,,,,,17973.0
8720,5,0.516929,1.667679e-03,3.126898e-04,3.126898e-04,,,,,18010.6
8740,5,0.758394,1.632972e-03,3.061822e-04,3.061822e-04,,,,,18048.3
8760,5,1.023312,1.598265e-03,2.996746e-04,2.996746e-04,,,,,18086.0
8780,5,1.200964,1.563557e-03,2.931670e-04,2.931670e-04,,,,,18124.0
8800,5,1.162902,1.528850e-03,2.866594e-04,2.866594e-04,,,,,18161.7
8820,5,0.656006,1.494143e-03,2.801518e-04,2.801518e-04,,,,,18199.4
8840,5,0.674118,1.459436e-03,2.736443e-04,2.736443e-04,,,,,18237.5
8860,5,0.725980,1.424729e-03,2.671367e-04,2.671367e-04,,,,,18275.5
8880,5,0.923496,1.390022e-03,2.606291e-04,2.606291e-04,,,,,18313.5
8900,5,1.039781,1.355315e-03,2.541215e-04,2.541215e-04,,,,,18351.4
8920,5,0.896552,1.320607e-03,2.476139e-04,2.476139e-04,,,,,18389.3
8940,5,0.753358,1.285900e-03,2.411063e-04,2.411063e-04,,,,,18427.3
8960,5,0.654660,1.251193e-03,2.345987e-04,2.345987e-04,,,,,18465.3
8980,5,0.909269,1.216486e-03,2.280911e-04,2.280911e-04,,,,,18503.3
9000,5,0.953840,1.181779e-03,2.215835e-04,2.215835e-04,,,,,18541.3
9020,5,0.756112,1.147072e-03,2.150759e-04,2.150759e-04,,,,,18579.4
9040,5,1.377090,1.112364e-03,2.085683e-04,2.085683e-04,,,,,18617.4
9060,5,1.364082,1.077657e-03,2.020607e-04,2.020607e-04,,,,,18655.4
9080,5,1.079725,1.042950e-03,1.955531e-04,1.955531e-04,,,,,18693.2
9100,5,1.015738,1.008243e-03,1.890456e-04,1.890456e-04,,,,,18731.0
9120,5,1.699522,9.735358e-04,1.825380e-04,1.825380e-04,,,,,18768.7
9140,5,0.996917,9.388286e-04,1.760304e-04,1.760304e-04,,,,,18806.5
9160,5,0.960396,9.041215e-04,1.695228e-04,1.695228e-04,,,,,18844.4
9180,5,0.710329,8.694143e-04,1.630152e-04,1.630152e-04,,,,,18882.1
9200,5,1.078185,8.347072e-04,1.565076e-04,1.565076e-04,,,,,18919.9
9220,5,0.656865,8.000000e-04,1.500000e-04,1.500000e-04,,,,,18957.8
9220,5,0.950170,8.000000e-04,1.500000e-04,1.500000e-04,83.78,74.89,83.65,74.88,19511.0
