step,epoch,loss,analog_lr,classifier_lr,ln_lr,f1,em,f1_c_only,em_c_only,wall_time_s
6440,4,1.123914,5.624295e-03,1.054555e-03,1.054555e-03,,,,,13272.8
6460,4,0.853817,5.589588e-03,1.048048e-03,1.048048e-03,,,,,13310.4
6480,4,0.658805,5.554881e-03,1.041540e-03,1.041540e-03,,,,,13347.6
6500,4,0.861470,5.520174e-03,1.035033e-03,1.035033e-03,,,,,13385.0
6520,4,0.453825,5.485466e-03,1.028525e-03,1.028525e-03,,,,,13422.3
6540,4,1.950472,5.450759e-03,1.022017e-03,1.022017e-03,,,,,13459.6
6560,4,1.092169,5.416052e-03,1.015510e-03,1.015510e-03,,,,,13497.0
6580,4,1.184969,5.381345e-03,1.009002e-03,1.009002e-03,,,,,13534.3
6600,4,0.894133,5.346638e-03,1.002495e-03,1.002495e-03,,,,,13571.5
6620,4,0.760695,5.311931e-03,9.959870e-04,9.959870e-04,,,,,13608.7
6640,4,1.121081,5.277223e-03,9.894794e-04,9.894794e-04,,,,,13645.9
6660,4,1.124627,5.242516e-03,9.829718e-04,9.829718e-04,,,,,13683.1
6680,4,1.036843,5.207809e-03,9.764642e-04,9.764642e-04,,,,,13720.5
6700,4,1.054865,5.173102e-03,9.699566e-04,9.699566e-04,,,,,13757.8
6720,4,0.978596,5.138395e-03,9.634490e-04,9.634490e-04,,,,,13795.2
6740,4,1.122770,5.103688e-03,9.569414e-04,9.569414e-04,,,,,13832.6
6760,4,1.195989,5.068980e-03,9.504338e-04,9.504338e-04,,,,,13870.0
6780,4,1.085014,5.034273e-03,9.439262e-04,9.439262e-04,,,,,13907.4
6800,4,0.571188,4.999566e-03,9.374187e-04,9.374187e-04,,,,,13944.8
6820,4,0.556678,4.964859e-03,9.309111e-04,9.309111e-04,,,,,13982.4
6840,4,0.963447,4.930152e-03,9.244035e-04,9.244035e-04,,,,,14019.8
6860,4,0.866730,4.895445e-03,9.178959e-04,9.178959e-04,,,,,14057.1
6880,4,0.958190,4.860738e-03,9.113883e-04,9.113883e-04,,,,,14094.5
6900,4,0.444203,4.826030e-03,9.048807e-04,9.048807e-04,,,,,14131.8
6920,4,0.838248,4.791323e-03,8.983731e-04,8.983731e-04,,,,,14169.4
6940,4,0.963507,4.756616e-03,8.918655e-04,8.918655e-04,,,,,14206.8
6960,4,1.030938,4.721909e-03,8.853579e-04,8.853579e-04,,,,,14244.3
6980,4,0.812530,4.687202e-03,8.788503e-04,8.788503e-04,,,,,14281.7
7000,4,0.361260,4.652495e-03,8.723427e-04,8.723427e-04,,,,,14319.3
7020,4,1.126822,4.617787e-03,8.658351e-04,8.658351e-04,,,,,14356.7
7040,4,0.914241,4.583080e-03,8.593275e-04,8.593275e-04,,,,,14394.0
7060,4,0.890610,4.548373e-03,8.528200e-04,8.528200e-04,,,,,14431.5
7080,4,0.839429,4.513666e-03,8.463124e-04,8.463124e-04,,,,,14469.2
7100,4,0.741221,4.478959e-03,8.398048e-04,8.398048e-04,,,,,14506.6
7120,4,1.123029,4.444252e-03,8.332972e-04,8.332972e-04,,,,,14544.2
7140,4,0.695842,4.409544e-03,8.267896e-04,8.267896e-04,,,,,14581.9
7160,4,0.722295,4.374837e-03,8.202820e-04,8.202820e-04,,,,,14619.4
7180,4,0.803186,4.340130e-03,8.137744e-04,8.137744e-04,,,,,14656.8
7200,4,1.143663,4.305423e-03,8.072668e-04,8.072668e-04,,,,,14694.1
7220,4,0.437313,4.270716e-03,8.007592e-04,8.007592e-04,,,,,14731.4
7240,4,0.926508,4.236009e-03,7.942516e-04,7.942516e-04,,,,,14768.8
7260,4,0.832794,4.201302e-03,7.877440e-04,7.877440e-04,,,,,14806.0
7280,4,0.537893,4.166594e-03,7.812364e-04,7.812364e-04,,,,,14843.3
7300,4,0.545948,4.131887e-03,7.747289e-04,7.747289e-04,,,,,14880.6
7320,4,0.647773,4.097180e-03,7.682213e-04,7.682213e-04,,,,,14918.0
7340,4,1.061675,4.062473e-03,7.617137e-04,7.617137e-04,,,,,14955.6
7360,4,0.736317,4.027766e-03,7.552061e-04,7.552061e-04,,,,,14993.1
7376,4,0.959495,4.000000e-03,7.500000e-04,7.500000e-04,86.48,78.46,33.46,22.86,15411.5
7380,5,0.512324,3.993059e-03,7.486985e-04,7.486985e-04,,,,,15419.1
7400,5,0.820273,3.958351e-03,7.421909e-04,7.421909e-04,,,,,15457.0
7420,5,0.555766,3.923644e-03,7.356833e-04,7.356833e-04,,,,,15494.7
7440,5,0.778980,3.888937e-03,7.291757e-04,7.291757e-04,,,,,15532.9
7460,5,1.145272,3.854230e-03,7.226681e-04,7.226681e-04,,,,,15570.5
7480,5,1.014047,3.819523e-03,7.161605e-04,7.161605e-04,,,,,15608.1
7500,5,0.839821,3.784816e-03,7.096529e-04,7.096529e-04,,,,,15645.7
7520,5,0.686515,3.750108e-03,7.031453e-04,7.031453e-04,,,,,15683.2
7540,5,1.138269,3.715401e-03,6.966377e-04,6.966377e-04,,,,,15720.7
7560,5,0.860125,3.680694e-03,6.901302e-04,6.901302e-04,,,,,15758.2
7580,5,1.003828,3.645987e-03,6.836226e-04,6.836226e-04,,,,,15795.8
7600,5,0.715565,3.611280e-03,6.771150e-04,6.771150e-04,,,,,15833.5
7620,5,0.809845,3.576573e-03,6.706074e-04,6.706074e-04,,,,,15871.1
7640,5,0.597282,3.541866e-03,6.640998e-04,6.640998e-04,,,,,15908.7
7660,5,0.717932,3.507158e-03,6.575922e-04,6.575922e-04,,,,,15946.1
7680,5,1.101872,3.472451e-03,6.510846e-04,6.510846e-04,,,,,15983.5
7700,5,0.545207,3.437744e-03,6.445770e-04,6.445770e-04,,,,,16021.0
7720,5,1.089009,3.403037e-03,6.380694e-04,6.380694e-04,,,,,16058.4
7740,5,0.586484,3.368330e-03,6.315618e-04,6.315618e-04,,,,,16095.8
7760,5,1.224824,3.333623e-03,6.250542e-04,6.250542e-04,,,,,16133.2
7780,5,0.911100,3.298915e-03,6.185466e-04,6.185466e-04,,,,,16170.6
7800,5,0.988276,3.264208e-03,6.120390e-04,6.120390e-04,,,,,16207.9
7820,5,0.790639,3.229501e-03,6.055315e-04,6.055315e-04,,,,,16245.3
7840,5,0.673310,3.194794e-03,5.990239e-04,5.990239e-04,,,,,16283.0
7860,5,0.749286,3.160087e-03,5.925163e-04,5.925163e-04,,,,,16320.5
7880,5,0.718441,3.125380e-03,5.860087e-04,5.860087e-04,,,,,16358.0
7900,5,0.288285,3.090672e-03,5.795011e-04,5.795011e-04,,,,,16395.4
7920,5,0.769835,3.055965e-03,5.729935e-04,5.729935e-04,,,,,16432.7
7940,5,0.623782,3.021258e-03,5.664859e-04,5.664859e-04,,,,,16470.1
7960,5,0.575287,2.986551e-03,5.599783e-04,5.599783e-04,,,,,16507.4
7980,5,0.976343,2.951844e-03,5.534707e-04,5.534707e-04,,,,,16544.7
8000,5,0.949612,2.917137e-03,5.469631e-04,5.469631e-04,,,,,16582.0
8020,5,0.615368,2.882430e-03,5.404555e-04,5.404555e-04,,,,,16619.4
8040,5,0.729312,2.847722e-03,5.339479e-04,5.339479e-04,,,,,16656.9
8060,5,0.796067,2.813015e-03,5.274403e-04,5.274403e-04,,,,,16694.4
8080,5,0.708481,2.778308e-03,5.209328e-04,5.209328e-04,,,,,16731.9
8100,5,1.297297,2.743601e-03,5.144252e-04,5.144252e-04,,,,,16769.4
8120,5,2.066255,2.708894e-03,5.079176e-04,5.079176e-04,,,,,16806.8
8140,5,1.065087,2.674187e-03,5.014100e-04,5.014100e-04,,,,,16844.2
8160,5,0.490728,2.639479e-03,4.949024e-04,4.949024e-04,,,,,16881.6
8180,5,0.325271,2.604772e-03,4.883948e-04,4.883948e-04,,,,,16919.0
8200,5,0.755160,2.570065e-03,4.818872e-04,4.818872e-04,,,,,16956.5
8220,5,1.239936,2.535358e-03,4.753796e-04,4.753796e-04,,,,,16994.0
8240,5,0.659978,2.500651e-03,4.688720e-04,4.688720e-04,,,,,17031.5
8260,5,0.717237,2.465944e-03,4.623644e-04,4.623644e-04,,,,,17068.9
8280,5,0.831164,2.431236e-03,4.558568e-04,4.558568e-04,,,,,17106.4
8300,5,0.778424,2.396529e-03,4.493492e-04,4.493492e-04,,,,,17144.1
8320,5,1.122910,2.361822e-03,4.428416e-04,4.428416e-04,,,,,17181.6
8340,5,1.074785,2.327115e-03,4.363341e-04,4.363341e-04,,,,,17219.0
8360,5,0.430786,2.292408e-03,4.298265e-04,4.298265e-04,,,,,17256.3
8380,5,0.773611,2.257701e-03,4.233189e-04,4.233189e-04,,,,,17293.6
8400,5,0.556397,2.222993e-03,4.168113e-04,4.168113e-04,,,,,17330.9
8420,5,0.648322,2.188286e-03,4.103037e-04,4.103037e-04,,,,,17368.2
8440,5,0.694454,2.153579e-03,4.037961e-04,4.037961e-04,,,,,17405.6
8460,5,1.072146,2.118872e-03,3.972885e-04,3.972885e-04,,,,,17443.1
8480,5,0.688421,2.084165e-03,3.907809e-04,3.907809e-04,,,,,17480.4
8500,5,0.543774,2.049458e-03,3.842733e-04,3.842733e-04,,,,,17517.9
8520,5,1.164397,2.014751e-03,3.777657e-04,3.777657e-04,,,,,17555.4
8540,5,0.892995,1.980043e-03,3.712581e-04,3.712581e-04,,,,,17593.1
8560,5,1.076184,1.945336e-03,3.647505e-04,3.647505e-04,,,,,17630.5
8580,5,0.879649,1.910629e-03,3.582430e-04,3.582430e-04,,,,,17667.8
8600,5,1.382098,1.875922e-03,3.517354e-04,3.517354e-04,,,,,17705.2
8620,5,1.287451,1.841215e-03,3.452278e-04,3.452278e-04,,,,,17742.4
8640,5,1.858727,1.806508e-03,3.387202e-04,3.387202e-04,,,,,17779.7
8660,5,0.664183,1.771800e-03,3.322126e-04,3.322126e-04,,,,,17817.1
8680,5,1.642057,1.737093e-03,3.257050e-04,3.257050e-04,,,,,17854.6
8700,5,0.439033,1.702386e-03,3.191974e-04,3.191974e-04,,,,,17892.0
8720,5,0.615186,1.667679e-03,3.126898e-04,3.126898e-04,,,,,17929.3
8740,5,1.088694,1.632972e-03,3.061822e-04,3.061822e-04,,,,,17966.7
8760,5,1.009602,1.598265e-03,2.996746e-04,2.996746e-04,,,,,18004.3
8780,5,0.950055,1.563557e-03,2.931670e-04,2.931670e-04,,,,,18041.7
8800,5,1.040486,1.528850e-03,2.866594e-04,2.866594e-04,,,,,18079.3
8820,5,0.779921,1.494143e-03,2.801518e-04,2.801518e-04,,,,,18116.8
8840,5,0.760495,1.459436e-03,2.736443e-04,2.736443e-04,,,,,18154.5
8860,5,0.649076,1.424729e-03,2.671367e-04,2.671367e-04,,,,,18192.0
8880,5,0.882885,1.390022e-03,2.606291e-04,2.606291e-04,,,,,18229.5
8900,5,1.091791,1.355315e-03,2.541215e-04,2.541215e-04,,,,,18266.8
8920,5,0.842321,1.320607e-03,2.476139e-04,2.476139e-04,,,,,18304.1
8940,5,0.726299,1.285900e-03,2.411063e-04,2.411063e-04,,,,,18341.3
8960,5,0.655881,1.251193e-03,2.345987e-04,2.345987e-04,,,,,18378.8
8980,5,0.790242,1.216486e-03,2.280911e-04,2.280911e-04,,,,,18416.0
9000,5,0.990353,1.181779e-03,2.215835e-04,2.215835e-04,,,,,18453.4
9020,5,0.745769,1.147072e-03,2.150759e-04,2.150759e-04,,,,,18490.7
9040,5,1.234855,1.112364e-03,2.085683e-04,2.085683e-04,,,,,18527.9
9060,5,1.294182,1.077657e-03,2.020607e-04,2.020607e-04,,,,,18565.1
9080,5,1.260030,1.042950e-03,1.955531e-04,1.955531e-04,,,,,18602.4
9100,5,1.012843,1.008243e-03,1.890456e-04,1.890456e-04,,,,,18639.8
9120,5,1.578814,9.735358e-04,1.825380e-04,1.825380e-04,,,,,18677.0
9140,5,1.043861,9.388286e-04,1.760304e-04,1.760304e-04,,,,,18714.2
9160,5,0.659060,9.041215e-04,1.695228e-04,1.695228e-04,,,,,18751.6
9180,5,0.845226,8.694143e-04,1.630152e-04,1.630152e-04,,,,,18789.2
9200,5,0.943898,8.347072e-04,1.565076e-04,1.565076e-04,,,,,18826.6
9220,5,0.607767,8.000000e-04,1.500000e-04,1.500000e-04,,,,,18864.1
9220,5,0.886265,8.000000e-04,1.500000e-04,1.500000e-04,87.11,79.11,36.57,26.13,19248.7
